Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
RMEL/R,SAAV,RMEL/R,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,SAAV,RMF,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,SAAV,RMH,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,SAAV,SIAD,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,SAAV,SIAV,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,SAAV,SIBD,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,SAAV,SIBV,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,SAAV,SMBV,SAAV,0.0,0.0,0.1577469334214765,0.0,0.0,0.070546573274511,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
SMDD,SAAV,SMDD,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,SAAV,SMDV,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,SAAV,URAD,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAV,SAAV,URAV,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,SAAV,ADE,SAAV,0.0,0.0,0.0,0.0,0.3899679664326232,0.1743989763981403,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
AIM,SAAV,AIM,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,SAAV,ALA,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVF,SAAV,AVF,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVH,SAAV,AVH,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVK,SAAV,AVK,SAAV,13.142892241924208,2.488273486634863,4.47675575506523,7.952654244625405,6.197638938524886,4.058905241365816,1.7550153061005194,-0.3664571454721395,-0.0999999999999999,0.5440765118396571,0.8728885715695383,stable,Y
AVL,SAAV,AVL,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,SAAV,CEPD,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPV,SAAV,CEPV,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVC,SAAV,DVC,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
HSN,SAAV,HSN,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,SAAV,PVN,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,SAAV,PVQ,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,SAAV,RIC,SAAV,0.0432552203980248,0.0,1.131234637620003,0.0,0.0,0.5014173745806731,0.0,-0.0607086597754626,-0.4472135954999578,0.92275083995933,0.4501848557521009,variable,Y
RID,SAAV,RID,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,SAAV,RIS,SAAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,SAAV,RMG,SAAV,0.0,0.0,0.0,0.0,0.8274211554994162,0.3700339899436237,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
ADF,SDQ,ADF,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,SDQ,ADL,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,SDQ,AFD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,SDQ,ALM,SDQ,0.0,0.0,2.98553502004726,5.464575077053723,0.0,2.474577135495058,0.0,0.0772704951567435,0.3354101966249684,0.9017141416877138,0.5810906728217108,post-embryonic brain integration,Y
ALN,SDQ,ALN,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AQR,SDQ,AQR,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
ASE,SDQ,ASE,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,SDQ,ASG,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,SDQ,ASH,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASI,SDQ,ASI,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,SDQ,ASJ,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,SDQ,ASK,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,SDQ,AUA,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,SDQ,AVM,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWA,SDQ,AWA,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,SDQ,AWB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,SDQ,AWC,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,SDQ,BAG,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,SDQ,DVA,SDQ,0.0,0.0,0.0,0.5277247331662926,0.0,0.2360056753535536,0.0,0.0974355559837115,0.3535533905932737,0.8761377734655306,0.5594043441634877,post-embryonic brain integration,Y
FLP,SDQ,FLP,SDQ,0.0,0.0,0.0,1.7551720766630672,0.8591329715211544,0.7829144756070442,0.0,0.5195791244680859,0.7826237921249264,0.3695565198795374,0.117613760873458,post-embryonic brain integration,Y
IL2D,SDQ,IL2D,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,SDQ,IL2L/R,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2V,SDQ,IL2V,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLL,SDQ,OLL,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,SDQ,OLQD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,SDQ,OLQV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PLN,SDQ,PLN,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,SDQ,SAAD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,SDQ,SAAV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,SDQ,SDQ,SDQ,0.0,0.0,0.0,1.7816014946973928,0.6850650022609676,0.7788660381906888,0.0,0.4378350967510779,0.7826237921249264,0.4608930320041237,0.117613760873458,post-embryonic brain integration,Y
URB,SDQ,URB,SDQ,0.0,0.0,0.0,0.0,0.3276174288220429,0.1465149682919573,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,post-embryonic brain integration,Y
URX,SDQ,URX,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,SDQ,URYD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,SDQ,URYV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADA,SDQ,ADA,SDQ,0.0,0.0,0.0,0.7214616632057513,0.0,0.3226474644176237,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,post-embryonic brain integration,Y
AIA,SDQ,AIA,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,SDQ,AIB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIN,SDQ,AIN,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIY,SDQ,AIY,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,SDQ,AIZ,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,SDQ,AVA,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,SDQ,AVB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,SDQ,AVD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,SDQ,AVE,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,SDQ,AVJ,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,SDQ,BDU,SDQ,0.0,0.0,13.4834562836729,4.708601947103568,3.811016646944224,5.5152360039792265,3.811016646944224,0.2644563977448856,0.5642880936468347,0.6672507274157357,0.3217233358243002,post-embryonic brain integration,Y
PVC,SDQ,PVC,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
PVP,SDQ,PVP,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVR,SDQ,PVR,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,SDQ,PVT,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIA,SDQ,RIA,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
RIB,SDQ,RIB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,SDQ,RIF,SDQ,0.0,0.0,2.273954217429221,0.0,0.0,1.016943241578815,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,post-embryonic brain integration,Y
RIG,SDQ,RIG,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,SDQ,RIH,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,SDQ,RIM,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIP,SDQ,RIP,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,SDQ,RIR,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1D,SDQ,IL1D,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,SDQ,IL1L/R,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1V,SDQ,IL1V,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIV,SDQ,RIV,SDQ,0.0,0.0,0.0,0.3809704434830275,0.0,0.1703751618092582,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,post-embryonic brain integration,Y
RMDD,SDQ,RMDD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,SDQ,RMDL/R,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDV,SDQ,RMDV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,SDQ,RMED/V,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,SDQ,RMEL/R,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,SDQ,RMF,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,SDQ,RMH,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,SDQ,SIAD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,SDQ,SIAV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,SDQ,SIBD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,SDQ,SIBV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,SDQ,SMBD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,SDQ,SMBV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,SDQ,SMDD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,SDQ,SMDV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,SDQ,URAD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,SDQ,URAV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,SDQ,ADE,SDQ,0.0,0.0,5.582367093993447,2.158886476165832,0.731015994478849,2.3453212604075038,0.731015994478849,0.1225501165272809,0.5642880936468347,0.8443558011043971,0.3217233358243002,post-embryonic brain integration,Y
AIM,SDQ,AIM,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
ALA,SDQ,ALA,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,SDQ,AVF,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,SDQ,AVH,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVK,SDQ,AVK,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVL,SDQ,AVL,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,SDQ,CEPD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,N
CEPV,SDQ,CEPV,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,SDQ,DVC,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
HSN,SDQ,HSN,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,SDQ,PVN,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
PVQ,SDQ,PVQ,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,SDQ,RIC,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,SDQ,RID,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,SDQ,RIS,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,SDQ,RMG,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
ADF,URB,ADF,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,URB,ADL,URB,0.0,0.0,0.1323959859768878,0.0,0.0,0.059209284918486,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
AFD,URB,AFD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,URB,ALM,URB,1.9375236296562344,0.0,0.0,0.0,0.0,0.8664869087846935,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
ALN,URB,ALN,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AQR,URB,AQR,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,URB,ASE,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,URB,ASG,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,URB,ASH,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASI,URB,ASI,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASJ,URB,ASJ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASK,URB,ASK,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AUA,URB,AUA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,URB,AVM,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,URB,AWA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,URB,AWB,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWC,URB,AWC,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BAG,URB,BAG,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVA,URB,DVA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
FLP,URB,FLP,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,URB,IL2D,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,URB,IL2L/R,URB,0.0,0.0,0.0,0.0,0.2721361647725995,0.1217029927135232,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
IL2V,URB,IL2V,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLL,URB,OLL,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQD,URB,OLQD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,URB,OLQV,URB,0.0,0.0,0.0,0.0,0.3213075658349046,0.1436931117783671,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
PLN,URB,PLN,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,URB,SAAD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,URB,SAAV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,URB,SDQ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,URB,URB,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URX,URB,URX,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
URYD,URB,URYD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYV,URB,URYV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADA,URB,ADA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,URB,AIA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,URB,AIB,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIN,URB,AIN,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIY,URB,AIY,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,URB,AIZ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,URB,AVA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,URB,AVB,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,URB,AVD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,URB,AVE,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,URB,AVJ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,URB,BDU,URB,0.0,0.0,1.149071828770486,0.0,0.0,0.513880544032161,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
PVC,URB,PVC,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,URB,PVP,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,URB,PVR,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,URB,PVT,URB,3.4450692916327914,0.0,0.0,0.0,0.0,1.540681824657594,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
RIA,URB,RIA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,URB,RIB,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIF,URB,RIF,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,URB,RIG,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIH,URB,RIH,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIM,URB,RIM,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIP,URB,RIP,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,URB,RIR,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1D,URB,IL1D,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1L/R,URB,IL1L/R,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1V,URB,IL1V,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIV,URB,RIV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,URB,RMDD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,URB,RMDL/R,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDV,URB,RMDV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,URB,RMED/V,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,URB,RMEL/R,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMF,URB,RMF,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,URB,RMH,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,URB,SIAD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,URB,SIAV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,URB,SIBD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,URB,SIBV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,URB,SMBD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,URB,SMBV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,URB,SMDD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,URB,SMDV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,URB,URAD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,URB,URAV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,URB,ADE,URB,0.0,0.0,0.724751054643005,0.0,0.318265945423273,0.3197578813480858,0.0,0.3470607478882169,0.4472135954999578,0.5671471964257306,0.4501848557521009,variable,Y
AIM,URB,AIM,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,URB,ALA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVF,URB,AVF,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVH,URB,AVH,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVK,URB,AVK,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVL,URB,AVL,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,URB,CEPD,URB,7.272937433233213,3.120310614478881,4.21530787441424,2.235745121444668,4.020377648360556,1.903667973587136,0.9000670338816752,-0.4863645011788315,-0.4999999999999999,0.4061050231321046,0.3910022189557705,stable,Y
CEPV,URB,CEPV,URB,0.8073948789378002,3.1900543597127977,0.0,1.2997813723604377,3.333243911905115,1.4774354302730424,1.2997813723604377,0.4877410260875148,0.4999999999999999,0.4045743104845934,0.3910022189557705,variable,Y
DVC,URB,DVC,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
HSN,URB,HSN,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,URB,PVN,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,URB,PVQ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,URB,RIC,URB,0.0,0.0,0.0,0.8744063419134911,0.4844673648411924,0.3968587683902358,0.0,0.5653442906410409,0.7826237921249264,0.320613591245909,0.117613760873458,variable,Y
RID,URB,RID,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,URB,RIS,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,URB,RMG,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADF,URX,ADF,URX,4.50748625423097,1.222651382645885,0.0,0.6645888501460071,0.714036532949476,1.7788291732813108,0.5086148496964089,-0.6536186888242679,-0.6,0.2315806032197676,0.2847569798652937,variable,Y
ADL,URX,ADL,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AFD,URX,AFD,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALM,URX,ALM,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,URX,ALN,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AQR,URX,AQR,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASE,URX,ASE,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASG,URX,ASG,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,URX,ASH,URX,0.0,0.5045816056584027,0.2048284447009915,0.0,0.4261757656761287,0.2346657424193296,0.2048284447009915,0.4276468430937766,0.1538967528127731,0.4725875297098691,0.8048288166080632,variable,Y
ASI,URX,ASI,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASJ,URX,ASJ,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASK,URX,ASK,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
